transaction_id,order_id,customer_id,customer_email,transaction_timestamp,product_id,category,quantity,unit_price,payment_method,status
TXN-10775,ORD-50775,CUST-473,user_673@yahoo.com,2026-07-27 01:32:41,PROD-3936,Apparel,2.0,315.39,Credit Card,Pending
TXN-10776,ORD-50776,CUST-332,user_705@company.org,2026-07-28 19:31:18,PROD-5457,Beauty,5.0,109.67,Debit Card,Pending
TXN-10777,ORD-50777,CUST-281,user_485@outlook.com,2026-07-28 13:50:11,PROD-6206,Electronics,3.0,488.35,Debit Card,Pending
TXN-10778,ORD-50627,CUST-826,user_503@outlook.com,2026-07-28 22:24:59,PROD-5657,Home & Kitchen,10.0,47.98,UPI,Completed
TXN-10779,ORD-50779,CUST-806,user_771@company.org,2026-07-27 19:03:04,PROD-4576,Beauty,3.0,470.23,PayPal,Failed
TXN-10780,ORD-50780,CUST-423,user_642@gmail.com,2026-07-29 23:59:27,PROD-7513,Books,1.0,181.53,Credit Card,Pending
TXN-10781,ORD-50781,CUST-204,user_273@company.org,2026-07-29 20:00:40,PROD-9957,Electronics,7.0,366.63,Credit Card,Completed
TXN-10782,ORD-50782,CUST-676,user_333@yahoo.com,2026-07-31 17:23:11,PROD-6822,Apparel,4.0,407.87,PayPal,Failed
TXN-10783,ORD-50783,CUST-238,user_632@company.org,2026-07-29 14:47:17,PROD-8840,Beauty,10.0,128.94,Debit Card,Completed
TXN-10784,ORD-50784,CUST-575,user_204@company.org,2026-07-27 06:56:32,PROD-1690,Beauty,7.0,92.22,Debit Card,Completed
TXN-10785,ORD-50785,CUST-370,user_633@outlook.com,2026-07-31 20:17:41,PROD-5664,Home & Kitchen,1.0,258.97,Credit Card,Pending
TXN-10786,ORD-50786,CUST-821,user_558@gmail.com,2026-07-27 23:05:23,PROD-3189,Apparel,9.0,358.0,Credit Card,Failed
TXN-10787,ORD-50787,CUST-338,user_125@gmail.com,2026-07-29 23:14:42,PROD-2819,Home & Kitchen,-2.0,270.77,UPI,Failed
TXN-10788,ORD-50788,CUST-848,user_311@yahoo.com,2026-07-29 04:12:27,PROD-5982,Apparel,10.0,261.49,PayPal,Completed
TXN-10789,ORD-50789,CUST-983,user_809@yahoo.com,2026-07-27 01:36:58,PROD-1338,Electronics,3.0,450.49,PayPal,Failed
TXN-10790,ORD-50790,CUST-199,user_193@outlook.com,2026-07-25 16:04:57,PROD-9808,Home & Kitchen,2.0,284.04,Credit Card,Completed
TXN-10791,ORD-50791,,user_778@gmail.com,2026-07-27 07:59:15,PROD-8245,Apparel,9.0,435.17,Credit Card,Completed
TXN-10792,ORD-50792,CUST-395,user_910@yahoo.com,2026-07-30 15:44:00,PROD-4694,Electronics,8.0,152.78,UPI,Completed
TXN-10793,ORD-50793,CUST-436,user_468@yahoo.com,2026-07-28 12:04:08,PROD-6068,Sports,2.0,485.93,UPI,Pending
TXN-10794,ORD-50794,CUST-317,user_893@yahoo.com,2026-07-26 18:19:16,PROD-4252,Books,4.0,166.12,Debit Card,Completed
TXN-10795,ORD-50277,CUST-941,user_629@company.org,2026-07-27 05:58:46,PROD-6956,Home & Kitchen,1.0,114.9,Credit Card,Failed
TXN-10796,ORD-50796,CUST-433,user_508@outlook.com,2026-07-30 01:24:43,PROD-2485,Electronics,3.0,461.14,Debit Card,Completed
TXN-10797,ORD-50797,CUST-351,user_491gmail.com,2026-07-29 11:12:49,PROD-3224,Apparel,6.0,22.5,Debit Card,Completed
TXN-10798,ORD-50798,CUST-767,user_512@yahoo.com,2026-07-31 23:07:01,PROD-8945,Sports,10.0,400.96,UPI,Failed
TXN-10799,ORD-50799,CUST-193,user_127@outlook.com,2026-07-29 01:25:28,PROD-7417,Home & Kitchen,7.0,332.64,Debit Card,Failed
TXN-10800,ORD-50800,CUST-975,user_133@outlook.com,2026-07-28 17:52:12,PROD-2465,Books,4.0,170.79,UPI,Completed
TXN-10801,ORD-50801,CUST-592,user_893@gmail.com,2026-07-25 17:57:09,PROD-8525,Sports,4.0,,PayPal,Pending
TXN-10802,ORD-50802,CUST-264,user_388@gmail.com,2026-07-28 15:29:24,PROD-7819,Apparel,7.0,354.41,Debit Card,Failed
TXN-10803,ORD-50803,CUST-215,user_587@outlook.com,2026-07-31 08:34:27,PROD-5229,Sports,5.0,380.76,Debit Card,Failed
TXN-10804,ORD-50804,CUST-799,user_659@yahoo.com,2026-07-25 17:00:00,PROD-5907,Books,4.0,408.87,Credit Card,Failed
TXN-10805,ORD-50805,CUST-542,user_458@gmail.com,2026-07-30 13:06:15,PROD-3589,Home & Kitchen,4.0,492.78,PayPal,Failed
TXN-10806,ORD-50806,CUST-751,user_709@company.org,2026-07-27 23:43:52,PROD-8083,Apparel,8.0,192.24,UPI,Completed
TXN-10807,ORD-50807,CUST-915,user_344@yahoo.com,2026-07-27 23:48:15,PROD-4213,Beauty,1.0,17.02,UPI,Completed
TXN-10808,ORD-50808,CUST-140,user_343@outlook.com,2026-07-28 22:31:01,PROD-8592,Books,0.0,422.39,Debit Card,Failed
TXN-10809,ORD-50809,CUST-992,user_183@gmail.com,2026-07-30 09:51:51,PROD-8149,Beauty,3.0,427.55,UPI,Completed
TXN-10810,ORD-50810,CUST-734,user_406@yahoo.com,2026-08-01 01:09:55,PROD-6252,Electronics,8.0,480.95,Credit Card,Pending
TXN-10811,ORD-50811,CUST-886,user_341@yahoo.com,2026-07-28 07:40:34,PROD-9661,Apparel,5.0,409.31,PayPal,Completed
TXN-10812,ORD-50812,CUST-838,user_560@yahoo.com,2026-07-29 20:33:52,PROD-1148,Sports,2.0,363.64,Credit Card,Completed
TXN-10813,ORD-50813,CUST-110,user_894gmail.com,2026-07-30 13:49:40,PROD-2557,Beauty,6.0,34.93,Debit Card,Pending
TXN-10814,ORD-50814,CUST-984,user_846@outlook.com,2026-07-25 17:21:10,PROD-2510,Sports,9.0,56.84,Debit Card,Completed
TXN-10815,ORD-50815,,user_130@yahoo.com,2026-07-30 16:43:45,PROD-4324,Sports,10.0,396.92,Credit Card,Failed
TXN-10816,ORD-50816,CUST-851,user_907@yahoo.com,2026-07-31 00:33:11,PROD-8892,Apparel,1.0,164.14,UPI,Completed
TXN-10817,ORD-50817,CUST-362,user_746@yahoo.com,2026-07-26 00:19:03,PROD-2211,Beauty,9.0,17.12,Credit Card,Pending
TXN-10818,ORD-50818,CUST-723,user_889@outlook.com,2026-07-27 19:40:08,PROD-2757,Home & Kitchen,6.0,424.86,UPI,Pending
TXN-10819,ORD-50819,CUST-929,user_278@gmail.com,2026-07-25 15:39:54,PROD-9796,Electronics,9.0,139.69,Debit Card,Completed
TXN-10820,ORD-50820,CUST-958,user_753@yahoo.com,2026-07-28 02:51:06,PROD-6218,Electronics,1.0,243.9,Credit Card,Failed
TXN-10821,ORD-50821,CUST-797,user_145@company.org,2026-07-27 18:08:08,PROD-5274,Books,1.0,448.37,Debit Card,Pending
TXN-10822,ORD-50822,CUST-460,user_898@gmail.com,2026-07-31 06:27:51,PROD-1069,Electronics,4.0,394.4,UPI,Failed
TXN-10823,ORD-50726,CUST-837,user_721@gmail.com,2026-07-29 06:35:27,PROD-8437,Books,9.0,264.02,Debit Card,Completed
TXN-10824,ORD-50824,CUST-729,user_239@yahoo.com,2026-07-25 17:31:17,PROD-3000,Electronics,4.0,121.47,UPI,Pending
TXN-10825,ORD-50825,CUST-667,user_674@gmail.com,2026-08-01 08:05:31,PROD-9915,Books,7.0,458.2,UPI,Pending
TXN-10826,ORD-50826,CUST-520,user_567@outlook.com,2026-07-27 10:37:38,PROD-2977,Apparel,2.0,34.28,Credit Card,Pending
TXN-10827,ORD-50827,CUST-690,user_749@gmail,2026-07-28 01:48:55,PROD-9579,Books,5.0,407.51,PayPal,Failed
TXN-10828,ORD-50828,CUST-608,user_569@gmail.com,2026-07-29 02:24:08,PROD-6004,Beauty,4.0,88.08,Debit Card,Failed
TXN-10829,ORD-50829,CUST-503,user_790@company.org,2026-07-25 22:45:36,PROD-7463,Home & Kitchen,4.0,393.02,Credit Card,Completed
TXN-10830,ORD-50830,CUST-733,user_949@company.org,2026-07-26 11:00:01,PROD-1697,Sports,4.0,145.56,Debit Card,Failed
TXN-10831,ORD-50831,CUST-769,user_642@company.org,2026-07-29 16:38:10,PROD-4944,Beauty,2.0,259.45,UPI,Failed
TXN-10832,ORD-50832,CUST-331,user_141@gmail.com,2026-07-28 17:54:20,PROD-7716,Sports,0.0,16.06,PayPal,Pending
TXN-10833,ORD-50833,CUST-599,user_468@yahoo.com,2026-07-27 06:40:01,PROD-4168,Beauty,7.0,127.16,UPI,Failed
TXN-10834,ORD-50599,CUST-698,user_198@yahoo.com,2026-07-26 07:06:13,PROD-7565,Sports,1.0,261.64,Debit Card,Failed
TXN-10835,ORD-50835,CUST-283,user_210@company.org,2026-07-27 08:54:58,PROD-4208,Home & Kitchen,6.0,0.0,PayPal,Completed
TXN-10836,ORD-50836,CUST-214,user_953@yahoo.com,2026-07-30 07:11:17,PROD-4331,Sports,1.0,208.55,Debit Card,Failed
TXN-10837,ORD-50837,CUST-821,user_132@yahoo.com,2026-07-29 07:29:22,PROD-2134,Books,,31.57,Debit Card,Pending
TXN-10838,ORD-50838,CUST-666,user_434@company.org,2026-07-29 02:21:24,PROD-4230,Beauty,6.0,283.69,Debit Card,Pending
TXN-10839,ORD-50839,CUST-165,user_325@gmail.com,2026-07-31 06:17:57,PROD-7508,Electronics,5.0,317.23,Credit Card,Completed
TXN-10840,ORD-50840,CUST-378,user_658@company.org,2026-07-25 18:43:01,PROD-6394,Apparel,1.0,317.75,UPI,Failed
TXN-10841,ORD-50841,CUST-193,user_583@outlook.com,2026-07-31 12:03:46,PROD-3709,Electronics,8.0,62.7,UPI,Completed
TXN-10842,ORD-50842,CUST-504,user_309@outlook.com,2026-07-25 10:19:36,PROD-3590,Books,0.0,252.14,PayPal,Failed
TXN-10843,ORD-50843,CUST-722,user_797@company.org,2026-07-27 13:22:25,PROD-7651,Home & Kitchen,9.0,162.84,Credit Card,Pending
TXN-10844,ORD-50844,CUST-377,user_476@company.org,2026-07-27 16:25:13,PROD-4147,Apparel,5.0,0.0,UPI,Failed
TXN-10845,ORD-50845,CUST-663,user_667@yahoo.com,2026-07-30 11:31:37,PROD-7910,Books,1.0,491.53,Credit Card,Pending
TXN-10846,ORD-50846,CUST-501,user_947@company.org,2026-07-27 02:53:12,PROD-7741,Beauty,5.0,291.64,UPI,Failed
TXN-10847,ORD-50847,,user_344@outlook.com,2026-07-30 08:04:07,PROD-3649,Apparel,6.0,236.8,PayPal,Failed
TXN-10848,ORD-50848,CUST-552,user_861@outlook.com,2026-07-31 10:36:35,PROD-1355,Home & Kitchen,3.0,197.06,PayPal,Pending
TXN-10849,ORD-50849,CUST-440,user_498@yahoo.com,2026-07-25 20:38:10,PROD-3111,Beauty,2.0,,Credit Card,Failed
TXN-10850,ORD-50850,CUST-328,user_580@outlook.com,2026-07-29 23:14:20,PROD-8712,Home & Kitchen,9.0,-83.46,Debit Card,Completed
TXN-10851,ORD-50851,CUST-357,user_749@company.org,2026-08-01 07:51:07,PROD-5735,Apparel,1.0,217.59,UPI,Failed
TXN-10852,ORD-50852,CUST-728,user_669@gmail.com,2026-08-01 09:12:07,PROD-5635,Apparel,6.0,180.87,Debit Card,Pending
TXN-10853,ORD-50853,CUST-788,user_180@yahoo.com,2026-07-30 12:45:12,PROD-7708,Home & Kitchen,3.0,463.97,PayPal,Pending
TXN-10854,ORD-50854,CUST-617,user_456@gmail.com,2026-07-30 08:58:40,PROD-9802,Electronics,5.0,463.27,PayPal,Failed
TXN-10855,ORD-50855,CUST-621,user_535@yahoo.com,2026-07-26 08:44:52,PROD-6235,Books,9.0,450.26,PayPal,Completed
TXN-10856,ORD-50856,CUST-403,user_364@outlook.com,2026-07-31 03:45:34,PROD-4534,Beauty,3.0,480.54,Credit Card,Pending
TXN-10857,ORD-50857,CUST-623,user_881@yahoo.com,2026-07-30 11:48:53,PROD-9463,Sports,4.0,244.47,PayPal,Failed
TXN-10858,ORD-50858,CUST-175,user_674@company.org,2026-07-31 22:00:57,PROD-6963,Sports,9.0,404.94,Credit Card,Completed
TXN-10859,ORD-50859,CUST-466,user_256@yahoo.com,2026-07-29 23:06:23,PROD-3403,Sports,,327.38,Credit Card,Failed
TXN-10860,ORD-50860,CUST-279,user_569@gmail.com,2026-08-01 02:01:28,PROD-2289,Sports,7.0,156.56,Debit Card,Completed
TXN-10861,ORD-50861,CUST-609,user_669@company.org,2026-07-28 09:13:56,PROD-8635,Sports,9.0,259.61,Debit Card,Completed
TXN-10862,ORD-50862,CUST-911,user_347@gmail.com,2026-07-26 03:41:59,PROD-9724,Home & Kitchen,2.0,238.65,Credit Card,Failed
TXN-10863,ORD-50863,CUST-543,user_235@company.org,2026-07-29 13:29:03,PROD-2905,Home & Kitchen,7.0,393.33,Credit Card,Pending
TXN-10864,ORD-50864,CUST-379,user_674@outlook.com,2026-07-28 00:27:04,PROD-8456,Apparel,1.0,114.02,Debit Card,Failed
TXN-10865,ORD-50865,CUST-998,user_692@gmail.com,2026-07-30 11:32:24,PROD-5516,Books,1.0,485.49,PayPal,Completed
TXN-10866,ORD-50866,CUST-733,user_322@yahoo.com,2026-07-28 07:08:00,PROD-1149,Electronics,1.0,311.95,PayPal,Pending
TXN-10867,ORD-50867,CUST-394,user_489@gmail,2026-07-26 15:24:26,PROD-4542,Electronics,8.0,487.6,PayPal,Completed
TXN-10868,ORD-50868,CUST-773,user_628@yahoo.com,2026-07-29 05:20:20,PROD-4937,Electronics,8.0,438.65,UPI,Failed
TXN-10869,ORD-50869,CUST-832,user_245@company.org,2026-07-26 22:11:20,PROD-6666,Books,3.0,98.88,PayPal,Pending
TXN-10870,ORD-50870,CUST-130,user_249@company.org,2026-07-31 23:30:20,PROD-1825,Books,8.0,287.22,Credit Card,Pending
TXN-10871,ORD-50046,CUST-175,user_322@outlook.com,2026-07-30 01:38:04,PROD-9238,Electronics,5.0,467.5,Debit Card,Completed
TXN-10872,ORD-50872,CUST-195,user_499@gmail.com,2026-07-28 18:23:13,PROD-9368,Electronics,6.0,395.7,UPI,Pending
TXN-10873,ORD-50873,CUST-587,user_680@company.org,2026-07-26 04:28:01,PROD-9665,Electronics,5.0,485.62,Debit Card,Pending
TXN-10874,ORD-50874,CUST-413,user_754@company.org,2026-07-26 17:27:16,PROD-1662,Sports,0.0,195.87,Credit Card,Failed
TXN-10875,ORD-50875,CUST-216,user_421@gmail.com,2026-07-27 10:09:59,PROD-4022,Electronics,8.0,417.01,UPI,Failed
TXN-10876,ORD-50876,CUST-636,user_420@outlook.com,2026-07-30 11:05:59,PROD-6066,Home & Kitchen,9.0,183.78,Debit Card,Pending
TXN-10877,ORD-50877,CUST-366,user_747@gmail.com,2026-07-31 13:10:08,PROD-3143,Sports,3.0,498.16,UPI,Failed
TXN-10878,ORD-50878,CUST-897,user_354@gmail.com,2026-07-31 01:55:05,PROD-9812,Sports,4.0,280.14,UPI,Pending
TXN-10879,ORD-50879,CUST-303,user_127@yahoo.com,2026-07-28 10:17:45,PROD-1062,Electronics,6.0,295.93,PayPal,Completed
TXN-10880,ORD-50880,CUST-819,user_813@gmail.com,2026-07-26 01:43:45,PROD-6575,Sports,-4.0,171.85,UPI,Completed
TXN-10881,ORD-50881,CUST-567,user_774@outlook.com,2027-05-12 16:25:04,PROD-3176,Beauty,4.0,229.44,UPI,Pending
TXN-10882,ORD-50882,CUST-164,user_451@gmail.com,2026-07-30 20:40:43,PROD-5333,Home & Kitchen,6.0,434.06,UPI,Pending
TXN-10883,ORD-50883,CUST-405,user_561@outlook.com,2026-07-29 10:18:53,PROD-8843,Home & Kitchen,7.0,259.03,Credit Card,Completed
TXN-10884,ORD-50884,CUST-530,user_700@gmail.com,2026-07-28 19:35:12,PROD-4427,Sports,9.0,75.83,PayPal,Failed
TXN-10885,ORD-50885,CUST-115,user_206@gmail.com,2026-07-26 12:04:21,PROD-2890,Books,4.0,202.92,Credit Card,Failed
TXN-10886,ORD-50886,CUST-811,user_775@gmail.com,2026-08-01 04:44:44,PROD-3379,Home & Kitchen,7.0,277.65,Debit Card,Failed
TXN-10887,ORD-50887,CUST-842,user_967@yahoo.com,2026-07-30 09:43:27,PROD-7742,Home & Kitchen,7.0,238.54,Credit Card,Completed
TXN-10888,ORD-50888,CUST-309,user_216@company.org,2026-07-26 18:36:33,PROD-3143,Apparel,7.0,181.62,Debit Card,Failed
TXN-10889,ORD-50889,,user_541@gmail.com,2026-07-28 10:05:32,PROD-6536,Beauty,9.0,427.13,UPI,Completed
TXN-10890,ORD-50890,CUST-706,user_239@yahoo.com,2026-07-29 23:22:15,PROD-9359,Home & Kitchen,1.0,478.31,PayPal,Pending
TXN-10891,ORD-50891,CUST-403,user_142@outlook.com,2026-07-29 19:12:10,PROD-3544,Home & Kitchen,8.0,348.03,PayPal,Completed
TXN-10892,ORD-50892,CUST-499,user_518@company.org,2026-07-29 03:41:07,PROD-5719,Sports,6.0,14.73,UPI,Pending
TXN-10893,ORD-50893,,user_740@company.org,2026-07-26 20:05:00,PROD-5580,Sports,4.0,281.12,Debit Card,Completed
TXN-10894,ORD-50894,CUST-236,user_471@outlook.com,2026-07-28 09:53:47,PROD-4182,Beauty,7.0,87.72,PayPal,Failed
TXN-10895,ORD-50895,CUST-557,user_963@company.org,2026-07-30 19:58:24,PROD-2208,Electronics,5.0,260.63,UPI,Failed
TXN-10896,ORD-50896,CUST-425,user_193@outlook.com,2026-07-26 10:56:00,PROD-3745,Home & Kitchen,9.0,384.22,PayPal,Completed
TXN-10897,ORD-50897,CUST-272,user_396@outlook.com,2026-08-01 00:24:50,PROD-9612,Books,2.0,267.18,Credit Card,Pending
TXN-10898,ORD-50898,CUST-583,user_617@gmail.com,2026-07-25 16:35:58,PROD-9178,Electronics,5.0,273.85,PayPal,Pending
TXN-10899,ORD-50899,CUST-953,user_152gmail.com,2026-07-28 12:11:13,PROD-7791,Electronics,10.0,405.86,PayPal,Completed
TXN-10900,ORD-50900,CUST-457,user_777@yahoo.com,2026-07-25 13:35:20,PROD-2816,Sports,10.0,81.41,Credit Card,Pending
TXN-10901,ORD-50901,CUST-431,user_755gmail.com,2026-07-28 11:09:04,PROD-3755,Electronics,7.0,203.64,PayPal,Failed
TXN-10902,ORD-50902,CUST-311,user_232@outlook.com,2026-07-27 17:24:09,PROD-4154,Beauty,2.0,74.99,Debit Card,Pending
TXN-10903,ORD-50903,CUST-113,user_424@yahoo.com,2026-07-29 04:41:25,PROD-5773,Sports,1.0,388.27,UPI,Failed
TXN-10904,ORD-50904,CUST-121,user_627@yahoo.com,2026-07-28 07:14:49,PROD-8366,Sports,3.0,193.32,Debit Card,Pending
TXN-10905,ORD-50905,CUST-405,user_637@gmail,2026-07-31 01:07:57,PROD-1953,Electronics,5.0,442.9,Debit Card,Pending
TXN-10906,ORD-50906,CUST-121,user_119@outlook.com,2026-07-26 07:33:48,PROD-6488,Sports,5.0,91.8,Debit Card,Pending
TXN-10907,ORD-50907,CUST-116,user_444@company.org,2026-07-26 11:44:04,PROD-5334,Beauty,3.0,486.56,Credit Card,Completed
TXN-10908,ORD-50908,CUST-668,user_261@gmail.com,2026-07-26 19:37:49,PROD-1875,Beauty,1.0,,PayPal,Completed
TXN-10909,ORD-50909,CUST-783,user_911@yahoo.com,2026-07-31 17:56:51,PROD-3444,Books,8.0,213.53,Credit Card,Failed
TXN-10910,ORD-50910,CUST-198,user_597@gmail.com,2026-07-27 03:46:42,PROD-2511,Beauty,5.0,462.23,Debit Card,Failed
TXN-10911,ORD-50911,CUST-801,user_120@company.org,2026-07-27 00:06:10,PROD-1912,Books,-3.0,19.44,PayPal,Completed
TXN-10912,ORD-50912,CUST-241,user_276@company.org,2026-07-26 02:15:14,PROD-4704,Sports,5.0,255.08,PayPal,Pending
TXN-10913,ORD-50913,CUST-597,user_202@company.org,2026-07-31 09:28:19,PROD-3352,Home & Kitchen,6.0,293.94,PayPal,Failed
TXN-10914,ORD-50914,CUST-182,user_760@yahoo.com,2026-07-29 14:26:55,PROD-5582,Beauty,2.0,211.22,PayPal,Failed
TXN-10915,ORD-50915,CUST-654,user_150@outlook.com,2026-07-26 23:30:22,PROD-9921,Home & Kitchen,5.0,448.93,UPI,Failed
TXN-10916,ORD-50916,CUST-882,user_724@company.org,2026-07-28 16:28:14,PROD-6055,Home & Kitchen,5.0,,PayPal,Completed
TXN-10917,ORD-50917,CUST-873,user_864@outlook.com,2026-07-31 18:49:48,PROD-6685,Books,4.0,-54.83,Debit Card,Failed
TXN-10918,ORD-50918,CUST-885,user_227@yahoo.com,2026-07-27 23:01:13,PROD-8610,Beauty,1.0,196.04,UPI,Failed
TXN-10919,ORD-50919,CUST-418,user_489@company.org,2026-07-27 18:40:38,PROD-5118,Books,7.0,181.98,PayPal,Pending
TXN-10920,ORD-50920,CUST-242,user_592@gmail.com,2026-07-31 19:01:58,PROD-2534,Books,10.0,444.26,Credit Card,Completed
TXN-10921,ORD-50921,CUST-346,user_742@outlook.com,2026-08-01 01:25:49,PROD-7955,Beauty,7.0,224.18,PayPal,Completed
TXN-10922,ORD-50922,,user_617@yahoo.com,2026-07-31 12:33:11,PROD-1461,Home & Kitchen,9.0,142.17,PayPal,Completed
TXN-10923,ORD-50923,CUST-721,user_330@outlook.com,2026-07-31 11:59:17,PROD-4613,Apparel,3.0,228.07,Credit Card,Failed
TXN-10924,ORD-50924,CUST-648,user_554@outlook.com,2026-07-29 20:15:32,PROD-1020,Sports,6.0,264.21,PayPal,Completed
TXN-10925,ORD-50925,CUST-862,user_646@outlook.com,2027-04-15 16:25:04,PROD-7238,Books,5.0,104.07,Debit Card,Failed
TXN-10926,ORD-50926,CUST-705,user_255@gmail,2026-07-29 19:42:26,PROD-7576,Apparel,10.0,169.23,PayPal,Failed
TXN-10927,ORD-50927,CUST-574,user_541@company.org,2026-07-30 04:32:59,PROD-3070,Beauty,,385.54,PayPal,Completed
TXN-10928,ORD-50928,CUST-159,user_946@yahoo.com,2026-07-28 10:56:27,PROD-6267,Sports,4.0,441.98,Debit Card,Pending
TXN-10929,ORD-50929,CUST-907,user_541@gmail.com,2026-07-27 06:53:57,PROD-3554,Apparel,1.0,9.98,UPI,Pending
TXN-10930,ORD-50930,CUST-273,user_605@yahoo.com,2026-07-29 05:09:01,PROD-1837,Sports,2.0,469.98,PayPal,Completed
TXN-10931,ORD-50931,CUST-130,user_264@company.org,2026-07-27 05:30:10,PROD-6710,Sports,7.0,268.75,Credit Card,Pending
TXN-10932,ORD-50932,CUST-605,user_335@yahoo.com,2026-07-29 06:47:44,PROD-3726,Sports,4.0,384.85,Credit Card,Completed
TXN-10933,ORD-50933,CUST-576,user_887@yahoo.com,2026-07-31 11:56:25,PROD-4484,Books,3.0,82.49,UPI,Completed
TXN-10934,ORD-50934,CUST-507,user_136@yahoo.com,2026-07-26 12:34:54,PROD-3903,Beauty,6.0,275.42,UPI,Failed
TXN-10935,ORD-50935,CUST-730,user_555@gmail.com,2026-07-26 19:48:49,PROD-1051,Apparel,1.0,134.86,Debit Card,Completed
TXN-10936,ORD-50936,CUST-423,user_490@outlook.com,2026-07-31 13:14:48,PROD-4566,Books,4.0,189.85,PayPal,Completed
TXN-10937,ORD-50937,CUST-515,user_113@gmail,2026-07-26 20:11:39,PROD-8597,Home & Kitchen,4.0,81.51,PayPal,Failed
TXN-10938,ORD-50938,CUST-518,user_167@company.org,2026-07-30 08:51:55,PROD-5050,Sports,4.0,162.07,Credit Card,Completed
TXN-10939,ORD-50939,CUST-494,user_590@gmail.com,2026-07-28 11:16:06,PROD-1617,Apparel,1.0,,UPI,Completed
TXN-10940,ORD-50940,CUST-601,user_405@company.org,2026-07-27 21:59:08,PROD-6433,Beauty,1.0,57.13,Credit Card,Pending
TXN-10941,ORD-50941,CUST-762,user_685@outlook.com,2026-07-29 18:12:50,PROD-3397,Home & Kitchen,9.0,419.03,PayPal,Failed
TXN-10942,ORD-50942,CUST-553,user_631@company.org,2026-07-29 02:37:22,PROD-4122,Apparel,5.0,322.08,PayPal,Failed
TXN-10943,ORD-50943,CUST-538,user_635@company.org,2026-07-29 15:21:45,PROD-3555,Home & Kitchen,4.0,279.02,Credit Card,Completed
TXN-10944,ORD-50944,CUST-124,user_539@gmail.com,2026-07-25 23:48:17,PROD-7700,Apparel,6.0,80.45,PayPal,Completed
TXN-10945,ORD-50945,CUST-350,user_764@company.org,2026-07-31 18:17:15,PROD-4303,Apparel,10.0,265.19,Credit Card,Pending
TXN-10946,ORD-50946,CUST-565,user_546@yahoo.com,2026-07-26 20:23:53,PROD-2610,Electronics,2.0,80.1,UPI,Pending
TXN-10947,ORD-50947,CUST-891,user_297@outlook.com,2026-08-01 03:45:09,PROD-6948,Electronics,4.0,186.75,UPI,Pending
TXN-10948,ORD-50948,CUST-967,user_532@yahoo.com,2026-07-30 09:53:11,PROD-9880,Beauty,2.0,14.08,UPI,Pending
TXN-10949,ORD-50949,CUST-140,user_679@company.org,2026-07-29 00:24:33,PROD-4360,Electronics,7.0,315.29,UPI,Completed
TXN-10950,ORD-50950,CUST-477,user_912@gmail.com,2026-07-29 13:56:24,PROD-4944,Electronics,7.0,104.44,PayPal,Completed
TXN-10951,ORD-50951,CUST-676,user_708@yahoo.com,2026-07-30 22:26:52,PROD-3700,Beauty,10.0,419.82,Credit Card,Pending
TXN-10952,ORD-50952,CUST-687,user_971@outlook.com,2026-07-28 23:08:34,PROD-2945,Home & Kitchen,7.0,,Credit Card,Pending
TXN-10953,ORD-50953,CUST-321,user_941@gmail.com,2026-07-29 05:35:50,PROD-7804,Books,9.0,457.31,Debit Card,Pending
TXN-10954,ORD-50954,CUST-182,user_540@outlook.com,2026-07-28 13:22:09,PROD-1290,Books,7.0,49.42,Credit Card,Failed
TXN-10955,ORD-50178,CUST-132,user_381@gmail.com,2026-07-28 03:07:44,PROD-6170,Apparel,10.0,439.19,PayPal,Failed
TXN-10956,ORD-50956,CUST-886,user_370@company.org,2026-07-31 17:03:03,PROD-7636,Sports,10.0,196.27,PayPal,Pending
TXN-10957,ORD-50957,CUST-237,user_426@outlook.com,2026-07-30 15:26:19,PROD-1517,Beauty,5.0,489.76,PayPal,Completed
TXN-10958,ORD-50958,CUST-545,user_811@company.org,2026-07-26 01:03:19,PROD-8601,Sports,5.0,146.08,PayPal,Completed
TXN-10959,ORD-50959,CUST-480,user_517@outlook.com,2026-07-29 00:19:04,PROD-5755,Apparel,3.0,160.23,Credit Card,Failed
TXN-10960,ORD-50960,CUST-208,user_728@gmail.com,2026-07-31 17:26:54,PROD-5040,Books,8.0,11.5,Debit Card,Pending
TXN-10961,ORD-50961,CUST-662,user_978@outlook.com,2026-08-01 08:26:17,PROD-8069,Sports,3.0,181.29,Debit Card,Pending
TXN-10962,ORD-50962,CUST-651,user_797gmail.com,2026-07-30 10:33:06,PROD-6664,Sports,2.0,309.9,PayPal,Completed
TXN-10963,ORD-50963,CUST-350,user_152@outlook.com,2026-07-28 00:02:29,PROD-5609,Home & Kitchen,2.0,126.36,Credit Card,Completed
TXN-10964,ORD-50964,CUST-269,user_900@yahoo.com,2026-07-31 21:53:14,PROD-7326,Electronics,7.0,31.62,Credit Card,Pending
TXN-10965,ORD-50965,CUST-522,user_725@gmail.com,2026-08-01 00:59:32,PROD-1425,Apparel,10.0,277.2,UPI,Failed
TXN-10966,ORD-50966,CUST-244,user_605@yahoo.com,2026-07-31 12:06:16,PROD-7121,Electronics,5.0,326.98,Credit Card,Failed
TXN-10967,ORD-50967,CUST-633,user_427@company.org,2026-07-30 05:29:18,PROD-9761,Electronics,7.0,39.14,Debit Card,Completed
TXN-10968,ORD-50968,CUST-165,user_642@gmail.com,2026-07-27 04:45:22,PROD-3266,Sports,2.0,326.95,Debit Card,Completed
